timestamp,patient_id,entity_id,state,unit,source,domain
2026-01-16 04:28:21,patient-001,phone_battery_state,discharging,none,phone,device
2026-01-16 04:41:19,patient-001,phone_power_source,battery,none,phone,device
2026-01-16 04:54:13,patient-001,phone_screen_state,on,none,phone,device
2026-01-16 05:07:32,patient-001,phone_lock_state,locked,none,phone,device
2026-01-16 05:20:17,patient-001,phone_interactive_state,interactive,none,phone,device
2026-01-16 05:33:50,patient-001,phone_orientation,portrait,none,phone,device
2026-01-16 05:46:06,patient-001,phone_brightness_level,2,percent,phone,device
2026-01-16 05:59:08,patient-001,phone_volume_level,9,percent,phone,device
2026-01-16 06:12:43,patient-001,phone_ringer_mode,normal,none,phone,device
2026-01-16 06:25:23,patient-001,phone_do_not_disturb_state,off,none,phone,device
2026-01-16 06:38:39,patient-001,phone_airplane_mode,off,none,phone,device
2026-01-16 06:51:34,patient-001,phone_wifi_state,connected,none,phone,device
2026-01-16 07:04:05,patient-001,phone_wifi_ssid,ClinicGuest,none,phone,device
2026-01-16 07:17:45,patient-001,phone_cellular_signal_strength,-108,dBm,phone,device
2026-01-16 07:30:18,patient-001,phone_bluetooth_state,on,none,phone,device
2026-01-16 07:43:59,patient-001,phone_headphones_connected,disconnected,none,phone,device
2026-01-16 07:56:53,patient-001,phone_nfc_state,off,none,phone,device
2026-01-16 08:09:31,patient-001,phone_location_latitude,40.752985,degrees,phone,location
2026-01-16 08:22:20,patient-001,phone_location_longitude,-74.005064,degrees,phone,location
2026-01-16 08:35:30,patient-001,phone_location_accuracy,18.6,meters,phone,location
2026-01-16 08:48:17,patient-001,phone_location_altitude,-1.1,meters,phone,location
2026-01-16 09:01:17,patient-001,phone_location_speed,0.06,m/s,phone,location
2026-01-16 09:14:50,patient-001,phone_location_bearing,42,degrees,phone,location
2026-01-16 09:27:39,patient-001,phone_accelerometer_x,1.05,m/s2,phone,motion
2026-01-16 09:40:25,patient-001,phone_accelerometer_y,-1.023,m/s2,phone,motion
2026-01-16 09:53:48,patient-001,phone_accelerometer_z,-1.628,m/s2,phone,motion
2026-01-16 10:06:44,patient-001,phone_gyroscope_x,0.2691,rad/s,phone,motion
2026-01-16 10:19:25,patient-001,phone_gyroscope_y,-0.0683,rad/s,phone,motion
2026-01-16 10:32:03,patient-001,phone_gyroscope_z,-0.3009,rad/s,phone,motion
2026-01-16 10:45:56,patient-001,phone_magnetometer_x,33.54,microtesla,phone,motion
2026-01-16 10:58:11,patient-001,phone_magnetometer_y,12.28,microtesla,phone,motion
2026-01-16 11:11:15,patient-001,phone_magnetometer_z,11.54,microtesla,phone,motion
2026-01-16 11:24:30,patient-001,phone_barometer_pressure,1003.6,hPa,phone,motion
2026-01-16 11:37:05,patient-001,phone_ambient_light_lux,107.0,lux,phone,motion
2026-01-16 11:50:01,patient-001,phone_proximity_state,far,none,phone,motion
2026-01-16 12:03:55,patient-001,phone_step_detector_event,step,none,phone,motion
2026-01-16 12:16:18,patient-001,phone_step_counter_value,19247,steps,phone,motion
2026-01-16 12:29:57,patient-001,phone_activity_recognition_state,walking,none,phone,motion
2026-01-16 12:42:31,patient-001,phone_app_foreground_package,com.google.android.gm,none,phone,app_usage
2026-01-16 12:55:19,patient-001,phone_app_foreground_name,Fitbit,none,phone,app_usage
2026-01-16 13:08:30,patient-001,phone_notification_posted_app,Calendar,none,phone,app_usage
2026-01-16 13:21:41,patient-001,phone_notification_removed_app,Gmail,none,phone,app_usage
2026-01-16 13:34:39,patient-001,phone_sms_received_event,received,none,phone,communication
2026-01-16 13:47:17,patient-001,phone_sms_sent_event,none,none,phone,communication
2026-01-16 14:00:57,patient-001,phone_call_state,idle,none,phone,communication
2026-01-16 14:13:51,patient-001,phone_call_direction,none,none,phone,communication
2026-01-16 14:26:59,patient-001,phone_keyboard_visible_state,hidden,none,phone,device
2026-01-16 14:39:00,patient-001,phone_clipboard_changed_event,none,none,phone,device
2026-01-16 14:52:30,patient-001,phone_camera_open_state,closed,none,phone,device
2026-01-16 15:05:28,patient-001,wearable_heart_rate,65,bpm,wearable,wearable
2026-01-16 15:18:01,patient-001,wearable_resting_heart_rate,60,bpm,wearable,wearable
2026-01-16 15:31:33,patient-001,wearable_hrv_value,33.7,ms,wearable,wearable
2026-01-16 15:44:57,patient-001,wearable_spo2,97.8,percent,wearable,wearable
2026-01-16 15:57:36,patient-001,wearable_skin_temperature,36.15,celsius,wearable,wearable
2026-01-16 16:10:02,patient-001,wearable_respiratory_rate,15.0,breaths/min,wearable,wearable
2026-01-16 16:23:37,patient-001,wearable_step_counter,21021,steps,phone,motion
2026-01-16 16:36:20,patient-001,wearable_calories_burned,53941,kcal,wearable,wearable
2026-01-16 16:49:56,patient-001,wearable_sleep_state,awake,none,wearable,wearable
2026-01-16 17:02:09,patient-001,wearable_sleep_stage,deep,none,wearable,wearable
2026-01-16 17:15:41,patient-001,wearable_body_position,lying_left,none,wearable,wearable
2026-01-16 17:28:21,patient-001,wearable_device_battery_level,82,percent,wearable,wearable
2026-01-16 17:41:28,patient-001,smartwatch_screen_state,off,none,smartwatch,wearable
2026-01-16 17:54:19,patient-001,smartwatch_workout_state,inactive,none,smartwatch,wearable
2026-01-16 18:07:53,patient-001,smartwatch_workout_type,none,none,smartwatch,wearable
2026-01-16 18:20:37,patient-001,front_door_contact_state,closed,none,smart_home,contact
2026-01-16 18:33:06,patient-001,bedroom_door_contact_state,closed,none,smart_home,contact
2026-01-16 18:46:50,patient-001,bathroom_door_contact_state,closed,none,smart_home,contact
2026-01-16 18:59:57,patient-001,refrigerator_door_contact_state,closed,none,smart_home,contact
2026-01-16 19:12:06,patient-001,pantry_door_contact_state,closed,none,smart_home,contact
2026-01-16 19:25:19,patient-001,medicine_cabinet_contact_state,closed,none,smart_home,contact
2026-01-16 19:38:20,patient-001,window_contact_state,closed,none,smart_home,contact
2026-01-16 19:51:52,patient-001,kitchen_motion_state,off,none,smart_home,occupancy
2026-01-16 20:04:34,patient-001,bedroom_motion_state,on,none,smart_home,occupancy
2026-01-16 20:17:41,patient-001,bathroom_motion_state,off,none,smart_home,occupancy
2026-01-16 20:30:12,patient-001,living_room_motion_state,off,none,smart_home,occupancy
2026-01-16 20:43:48,patient-001,hallway_motion_state,off,none,smart_home,occupancy
2026-01-16 20:56:39,patient-001,bed_pressure_sensor_state,clear,none,smart_home,occupancy
2026-01-16 21:09:28,patient-001,chair_pressure_sensor_state,occupied,none,smart_home,occupancy
2026-01-16 21:22:27,patient-001,sofa_pressure_sensor_state,occupied,none,smart_home,occupancy
2026-01-16 21:35:58,patient-001,smart_light_power_state,on,none,smart_home,lighting
2026-01-16 21:48:06,patient-001,smart_light_brightness,43,percent,smart_home,lighting
2026-01-16 22:01:02,patient-001,smart_light_color_temperature,2753,kelvin,smart_home,lighting
2026-01-16 22:14:53,patient-001,smart_light_rgb_color,"190,202,211",none,smart_home,lighting
2026-01-16 22:27:57,patient-001,room_illuminance_lux,122.1,lux,smart_home,environment
2026-01-16 22:40:43,patient-001,thermostat_current_temperature,22.2,celsius,smart_home,environment
2026-01-16 22:53:14,patient-001,thermostat_target_temperature,20.9,celsius,smart_home,environment
2026-01-16 23:06:10,patient-001,thermostat_hvac_mode,heat,none,smart_home,environment
2026-01-16 23:19:00,patient-001,thermostat_hvac_action,heating,none,smart_home,environment
2026-01-16 23:32:07,patient-001,room_humidity,29,percent,smart_home,environment
2026-01-16 23:45:52,patient-001,indoor_co2_ppm,790,ppm,smart_home,environment
2026-01-16 23:58:46,patient-001,indoor_pm25,0.5,ug/m3,smart_home,environment
2026-01-17 00:02:02,patient-001,indoor_co2_ppm,955,ppm,smart_home,environment
2026-01-17 00:15:59,patient-001,indoor_pm25,4.0,ug/m3,smart_home,environment
2026-01-17 00:28:03,patient-001,indoor_voc_level,36,index,smart_home,environment
2026-01-17 00:41:30,patient-001,indoor_air_quality_index,45,index,smart_home,environment
2026-01-17 00:54:32,patient-001,noise_sensor_decibels,39.6,dB,smart_home,environment
2026-01-17 01:07:57,patient-001,smart_plug_power_watts,218.9,W,smart_home,power
2026-01-17 01:20:16,patient-001,smart_plug_voltage,119.0,V,smart_home,power
2026-01-17 01:33:24,patient-001,smart_plug_current_amps,0.53,A,smart_home,power
2026-01-17 01:46:05,patient-001,coffee_machine_power_state,off,none,smart_home,power
2026-01-17 01:59:20,patient-001,coffee_machine_power_watts,60.1,W,smart_home,power
2026-01-17 02:12:54,patient-001,tv_power_state,off,none,smart_home,power
2026-01-17 02:25:37,patient-001,tv_power_watts,107.2,W,smart_home,power
2026-01-17 02:38:34,patient-001,computer_power_state,on,none,smart_home,power
2026-01-17 02:51:52,patient-001,computer_power_watts,37.9,W,smart_home,power
2026-01-17 03:04:33,patient-001,microwave_power_state,on,none,smart_home,power
2026-01-17 03:17:55,patient-001,microwave_power_watts,71.9,W,smart_home,power
2026-01-17 03:30:01,patient-001,washing_machine_power_state,off,none,smart_home,power
2026-01-17 03:43:33,patient-001,washing_machine_power_watts,41.9,W,smart_home,power
2026-01-17 04:32:00,patient-001,phone_battery_level,84,percent,phone,device
2026-01-17 04:45:12,patient-001,phone_battery_state,discharging,none,phone,device
2026-01-17 04:58:35,patient-001,phone_power_source,usb,none,phone,device
2026-01-17 05:11:43,patient-001,phone_screen_state,off,none,phone,device
2026-01-17 05:24:39,patient-001,phone_lock_state,locked,none,phone,device
2026-01-17 05:37:12,patient-001,phone_interactive_state,idle,none,phone,device
2026-01-17 05:50:09,patient-001,phone_orientation,portrait,none,phone,device
2026-01-17 06:03:52,patient-001,phone_brightness_level,51,percent,phone,device
2026-01-17 06:16:58,patient-001,phone_volume_level,3,percent,phone,device
2026-01-17 06:29:44,patient-001,phone_ringer_mode,normal,none,phone,device
2026-01-17 06:42:48,patient-001,phone_do_not_disturb_state,off,none,phone,device
2026-01-17 06:55:43,patient-001,phone_airplane_mode,off,none,phone,device
2026-01-17 07:08:13,patient-001,phone_wifi_state,connected,none,phone,device
2026-01-17 07:21:57,patient-001,phone_wifi_ssid,HomeNet,none,phone,device
2026-01-17 07:34:51,patient-001,phone_cellular_signal_strength,-104,dBm,phone,device
2026-01-17 07:47:41,patient-001,phone_bluetooth_state,on,none,phone,device
2026-01-17 08:00:33,patient-001,phone_headphones_connected,disconnected,none,phone,device
2026-01-17 08:13:25,patient-001,phone_nfc_state,on,none,phone,device
2026-01-17 08:26:59,patient-001,phone_location_latitude,40.670362,degrees,phone,location
2026-01-17 08:39:02,patient-001,phone_location_longitude,-73.982959,degrees,phone,location
2026-01-17 08:52:47,patient-001,phone_location_accuracy,6.4,meters,phone,location
2026-01-17 09:05:50,patient-001,phone_location_altitude,20.7,meters,phone,location
2026-01-17 09:18:05,patient-001,phone_location_speed,0.3,m/s,phone,location
2026-01-17 09:31:05,patient-001,phone_location_bearing,355,degrees,phone,location
2026-01-17 09:44:31,patient-001,phone_accelerometer_x,-0.689,m/s2,phone,motion
2026-01-17 09:57:23,patient-001,phone_accelerometer_y,-4.385,m/s2,phone,motion
2026-01-17 10:10:29,patient-001,phone_accelerometer_z,1.302,m/s2,phone,motion
2026-01-17 10:23:03,patient-001,phone_gyroscope_x,-0.059,rad/s,phone,motion
2026-01-17 10:36:45,patient-001,phone_gyroscope_y,0.0411,rad/s,phone,motion
2026-01-17 10:49:00,patient-001,phone_gyroscope_z,-0.1299,rad/s,phone,motion
2026-01-17 11:02:29,patient-001,phone_magnetometer_x,20.95,microtesla,phone,motion
2026-01-17 11:15:23,patient-001,phone_magnetometer_y,29.85,microtesla,phone,motion
2026-01-17 11:28:50,patient-001,phone_magnetometer_z,31.92,microtesla,phone,motion
2026-01-17 11:41:29,patient-001,phone_barometer_pressure,1006.4,hPa,phone,motion
2026-01-17 11:54:58,patient-001,phone_ambient_light_lux,102.3,lux,phone,motion
2026-01-17 12:07:25,patient-001,phone_proximity_state,near,none,phone,motion
2026-01-17 12:20:43,patient-001,phone_step_detector_event,step,none,phone,motion
2026-01-17 12:33:44,patient-001,phone_step_counter_value,19654,steps,phone,motion
2026-01-17 12:46:55,patient-001,phone_activity_recognition_state,cycling,none,phone,motion
2026-01-17 12:59:36,patient-001,phone_app_foreground_package,com.google.android.apps.maps,none,phone,app_usage
2026-01-17 13:12:28,patient-001,phone_app_foreground_name,Netflix,none,phone,app_usage
2026-01-17 13:25:19,patient-001,phone_notification_posted_app,Spotify,none,phone,app_usage
2026-01-17 13:38:20,patient-001,phone_notification_removed_app,Fitbit,none,phone,app_usage
2026-01-17 13:51:16,patient-001,phone_sms_received_event,none,none,phone,communication
2026-01-17 14:04:28,patient-001,phone_sms_sent_event,none,none,phone,communication
2026-01-17 14:17:17,patient-001,phone_call_state,idle,none,phone,communication
2026-01-17 14:30:28,patient-001,phone_call_direction,none,none,phone,communication
2026-01-17 14:43:03,patient-001,phone_keyboard_visible_state,hidden,none,phone,device
2026-01-17 14:56:40,patient-001,phone_clipboard_changed_event,none,none,phone,device
2026-01-17 15:09:23,patient-001,phone_camera_open_state,closed,none,phone,device
2026-01-17 15:22:51,patient-001,wearable_heart_rate,97,bpm,wearable,wearable
2026-01-17 15:35:37,patient-001,wearable_resting_heart_rate,63,bpm,wearable,wearable
2026-01-17 15:48:27,patient-001,wearable_hrv_value,35.2,ms,wearable,wearable
2026-01-17 16:01:48,patient-001,wearable_spo2,97.2,percent,wearable,wearable
2026-01-17 16:14:02,patient-001,wearable_skin_temperature,36.88,celsius,wearable,wearable
2026-01-17 16:27:56,patient-001,wearable_respiratory_rate,16.4,breaths/min,wearable,wearable
2026-01-17 16:40:48,patient-001,wearable_step_counter,21590,steps,phone,motion
2026-01-17 16:53:33,patient-001,wearable_calories_burned,54039,kcal,wearable,wearable
2026-01-17 17:06:43,patient-001,wearable_sleep_state,asleep,none,wearable,wearable
2026-01-17 17:19:34,patient-001,wearable_sleep_stage,light,none,wearable,wearable
2026-01-17 17:32:44,patient-001,wearable_body_position,lying_right,none,wearable,wearable
2026-01-17 17:45:42,patient-001,wearable_device_battery_level,59,percent,wearable,wearable
2026-01-17 17:58:59,patient-001,smartwatch_screen_state,off,none,smartwatch,wearable
2026-01-17 18:11:43,patient-001,smartwatch_workout_state,inactive,none,smartwatch,wearable
2026-01-17 18:24:37,patient-001,smartwatch_workout_type,none,none,smartwatch,wearable
2026-01-17 18:37:26,patient-001,front_door_contact_state,open,none,smart_home,contact
2026-01-17 18:50:00,patient-001,bedroom_door_contact_state,closed,none,smart_home,contact
2026-01-17 19:03:21,patient-001,bathroom_door_contact_state,closed,none,smart_home,contact
2026-01-17 19:16:26,patient-001,refrigerator_door_contact_state,closed,none,smart_home,contact
2026-01-17 19:29:40,patient-001,pantry_door_contact_state,closed,none,smart_home,contact
2026-01-17 19:42:36,patient-001,medicine_cabinet_contact_state,open,none,smart_home,contact
2026-01-17 19:55:19,patient-001,window_contact_state,closed,none,smart_home,contact
2026-01-17 20:08:12,patient-001,kitchen_motion_state,off,none,smart_home,occupancy
2026-01-17 20:21:23,patient-001,bedroom_motion_state,off,none,smart_home,occupancy
2026-01-17 20:34:15,patient-001,bathroom_motion_state,off,none,smart_home,occupancy
2026-01-17 20:47:17,patient-001,living_room_motion_state,on,none,smart_home,occupancy
2026-01-17 21:00:27,patient-001,hallway_motion_state,off,none,smart_home,occupancy
2026-01-17 21:13:12,patient-001,bed_pressure_sensor_state,clear,none,smart_home,occupancy
2026-01-17 21:26:02,patient-001,chair_pressure_sensor_state,clear,none,smart_home,occupancy
2026-01-17 21:39:35,patient-001,sofa_pressure_sensor_state,clear,none,smart_home,occupancy
2026-01-17 21:52:23,patient-001,smart_light_power_state,on,none,smart_home,lighting
2026-01-17 22:05:10,patient-001,smart_light_brightness,72,percent,smart_home,lighting
2026-01-17 22:18:25,patient-001,smart_light_color_temperature,2339,kelvin,smart_home,lighting
2026-01-17 22:31:46,patient-001,smart_light_rgb_color,"156,208,180",none,smart_home,lighting
2026-01-17 22:44:51,patient-001,room_illuminance_lux,250.9,lux,smart_home,environment
2026-01-17 22:57:54,patient-001,thermostat_current_temperature,20.3,celsius,smart_home,environment
2026-01-17 23:10:45,patient-001,thermostat_target_temperature,19.9,celsius,smart_home,environment
2026-01-17 23:23:16,patient-001,thermostat_hvac_mode,heat,none,smart_home,environment
2026-01-17 23:36:52,patient-001,thermostat_hvac_action,idle,none,smart_home,environment
2026-01-17 23:49:14,patient-001,room_humidity,28,percent,smart_home,environment
2026-01-18 00:06:33,patient-001,room_humidity,49,percent,smart_home,environment
2026-01-18 00:19:44,patient-001,indoor_co2_ppm,944,ppm,smart_home,environment
2026-01-18 00:32:10,patient-001,indoor_pm25,5.7,ug/m3,smart_home,environment
2026-01-18 00:45:10,patient-001,indoor_voc_level,94,index,smart_home,environment
2026-01-18 00:58:55,patient-001,indoor_air_quality_index,53,index,smart_home,environment
2026-01-18 01:11:33,patient-001,noise_sensor_decibels,42.7,dB,smart_home,environment
2026-01-18 01:24:49,patient-001,smart_plug_power_watts,13.2,W,smart_home,power
2026-01-18 01:37:42,patient-001,smart_plug_voltage,117.5,V,smart_home,power
2026-01-18 01:50:44,patient-001,smart_plug_current_amps,2.36,A,smart_home,power
2026-01-18 02:03:44,patient-001,coffee_machine_power_state,off,none,smart_home,power
2026-01-18 02:16:11,patient-001,coffee_machine_power_watts,300.8,W,smart_home,power
2026-01-18 02:29:31,patient-001,tv_power_state,off,none,smart_home,power
2026-01-18 02:42:28,patient-001,tv_power_watts,45.2,W,smart_home,power
2026-01-18 02:55:10,patient-001,computer_power_state,on,none,smart_home,power
2026-01-18 03:08:41,patient-001,computer_power_watts,286.7,W,smart_home,power
2026-01-18 03:21:58,patient-001,microwave_power_state,off,none,smart_home,power
2026-01-18 03:34:56,patient-001,microwave_power_watts,62.3,W,smart_home,power
2026-01-18 03:47:11,patient-001,washing_machine_power_state,on,none,smart_home,power
2026-01-18 04:00:18,patient-001,washing_machine_power_watts,439.4,W,smart_home,power
2026-01-18 04:49:12,patient-001,phone_battery_level,45,percent,phone,device
2026-01-18 05:02:50,patient-001,phone_battery_state,discharging,none,phone,device
2026-01-18 05:15:49,patient-001,phone_power_source,battery,none,phone,device
2026-01-18 05:28:42,patient-001,phone_screen_state,off,none,phone,device
2026-01-18 05:41:31,patient-001,phone_lock_state,unlocked,none,phone,device
2026-01-18 05:54:11,patient-001,phone_interactive_state,idle,none,phone,device
2026-01-18 06:07:11,patient-001,phone_orientation,portrait,none,phone,device
2026-01-18 06:20:57,patient-001,phone_brightness_level,31,percent,phone,device
2026-01-18 06:33:48,patient-001,phone_volume_level,45,percent,phone,device
2026-01-18 06:46:14,patient-001,phone_ringer_mode,vibrate,none,phone,device
2026-01-18 06:59:15,patient-001,phone_do_not_disturb_state,off,none,phone,device
2026-01-18 07:12:11,patient-001,phone_airplane_mode,off,none,phone,device
2026-01-18 07:25:14,patient-001,phone_wifi_state,connected,none,phone,device
2026-01-18 07:38:26,patient-001,phone_wifi_ssid,HomeNet,none,phone,device
2026-01-18 07:51:51,patient-001,phone_cellular_signal_strength,-84,dBm,phone,device
2026-01-18 08:04:56,patient-001,phone_bluetooth_state,on,none,phone,device
2026-01-18 08:17:09,patient-001,phone_headphones_connected,disconnected,none,phone,device
2026-01-18 08:30:29,patient-001,phone_nfc_state,off,none,phone,device
2026-01-18 08:43:23,patient-001,phone_location_latitude,40.744988,degrees,phone,location
2026-01-18 08:56:36,patient-001,phone_location_longitude,-73.983437,degrees,phone,location
2026-01-18 09:09:56,patient-001,phone_location_accuracy,13.0,meters,phone,location
2026-01-18 09:22:21,patient-001,phone_location_altitude,19.8,meters,phone,location
2026-01-18 09:35:55,patient-001,phone_location_speed,0.39,m/s,phone,location
2026-01-18 09:48:18,patient-001,phone_location_bearing,222,degrees,phone,location
2026-01-18 10:01:02,patient-001,phone_accelerometer_x,0.848,m/s2,phone,motion
2026-01-18 10:14:15,patient-001,phone_accelerometer_y,0.02,m/s2,phone,motion
2026-01-18 10:27:25,patient-001,phone_accelerometer_z,-0.915,m/s2,phone,motion
2026-01-18 10:40:26,patient-001,phone_gyroscope_x,0.1357,rad/s,phone,motion
2026-01-18 10:53:48,patient-001,phone_gyroscope_y,0.15,rad/s,phone,motion
2026-01-18 11:06:44,patient-001,phone_gyroscope_z,0.1127,rad/s,phone,motion
2026-01-18 11:19:05,patient-001,phone_magnetometer_x,16.8,microtesla,phone,motion
2026-01-18 11:32:59,patient-001,phone_magnetometer_y,23.29,microtesla,phone,motion
2026-01-18 11:45:31,patient-001,phone_magnetometer_z,36.61,microtesla,phone,motion
2026-01-18 11:58:07,patient-001,phone_barometer_pressure,1018.7,hPa,phone,motion
2026-01-18 12:11:21,patient-001,phone_ambient_light_lux,711.7,lux,phone,motion
2026-01-18 12:24:37,patient-001,phone_proximity_state,far,none,phone,motion
2026-01-18 12:37:57,patient-001,phone_step_detector_event,none,none,phone,motion
2026-01-18 12:50:34,patient-001,phone_step_counter_value,19885,steps,phone,motion
2026-01-18 13:03:43,patient-001,phone_activity_recognition_state,stationary,none,phone,motion
2026-01-18 13:16:13,patient-001,phone_app_foreground_package,com.netflix.mediaclient,none,phone,app_usage
2026-01-18 13:29:52,patient-001,phone_app_foreground_name,Spotify,none,phone,app_usage
2026-01-18 13:42:33,patient-001,phone_notification_posted_app,Calendar,none,phone,app_usage
2026-01-18 13:55:02,patient-001,phone_notification_removed_app,Calendar,none,phone,app_usage
2026-01-18 14:08:38,patient-001,phone_sms_received_event,none,none,phone,communication
2026-01-18 14:21:43,patient-001,phone_sms_sent_event,none,none,phone,communication
2026-01-18 14:34:12,patient-001,phone_call_state,idle,none,phone,communication
2026-01-18 14:47:08,patient-001,phone_call_direction,none,none,phone,communication
2026-01-18 15:00:47,patient-001,phone_keyboard_visible_state,hidden,none,phone,device
2026-01-18 15:13:00,patient-001,phone_clipboard_changed_event,none,none,phone,device
2026-01-18 15:26:24,patient-001,phone_camera_open_state,closed,none,phone,device
2026-01-18 15:39:03,patient-001,wearable_heart_rate,61,bpm,wearable,wearable
2026-01-18 15:52:49,patient-001,wearable_resting_heart_rate,55,bpm,wearable,wearable
2026-01-18 16:05:07,patient-001,wearable_hrv_value,81.8,ms,wearable,wearable
2026-01-18 16:18:44,patient-001,wearable_spo2,95.9,percent,wearable,wearable
2026-01-18 16:31:25,patient-001,wearable_skin_temperature,36.32,celsius,wearable,wearable
2026-01-18 16:44:11,patient-001,wearable_respiratory_rate,16.6,breaths/min,wearable,wearable
2026-01-18 16:57:53,patient-001,wearable_step_counter,22303,steps,phone,motion
2026-01-18 17:10:53,patient-001,wearable_calories_burned,54113,kcal,wearable,wearable
2026-01-18 17:23:49,patient-001,wearable_sleep_state,awake,none,wearable,wearable
2026-01-18 17:36:31,patient-001,wearable_sleep_stage,awake,none,wearable,wearable
2026-01-18 17:49:56,patient-001,wearable_body_position,lying_right,none,wearable,wearable
2026-01-18 18:02:52,patient-001,wearable_device_battery_level,34,percent,wearable,wearable
2026-01-18 18:15:10,patient-001,smartwatch_screen_state,off,none,smartwatch,wearable
2026-01-18 18:28:02,patient-001,smartwatch_workout_state,inactive,none,smartwatch,wearable
2026-01-18 18:41:01,patient-001,smartwatch_workout_type,none,none,smartwatch,wearable
2026-01-18 18:54:55,patient-001,front_door_contact_state,closed,none,smart_home,contact
2026-01-18 19:07:03,patient-001,bedroom_door_contact_state,closed,none,smart_home,contact
2026-01-18 19:20:33,patient-001,bathroom_door_contact_state,open,none,smart_home,contact
2026-01-18 19:33:43,patient-001,refrigerator_door_contact_state,closed,none,smart_home,contact
2026-01-18 19:46:36,patient-001,pantry_door_contact_state,closed,none,smart_home,contact
2026-01-18 19:59:52,patient-001,medicine_cabinet_contact_state,closed,none,smart_home,contact
2026-01-18 20:12:35,patient-001,window_contact_state,closed,none,smart_home,contact
2026-01-18 20:25:50,patient-001,kitchen_motion_state,off,none,smart_home,occupancy
2026-01-18 20:38:25,patient-001,bedroom_motion_state,off,none,smart_home,occupancy
2026-01-18 20:51:29,patient-001,bathroom_motion_state,on,none,smart_home,occupancy
2026-01-18 21:04:26,patient-001,living_room_motion_state,off,none,smart_home,occupancy
2026-01-18 21:17:38,patient-001,hallway_motion_state,off,none,smart_home,occupancy
2026-01-18 21:30:01,patient-001,bed_pressure_sensor_state,occupied,none,smart_home,occupancy
2026-01-18 21:43:54,patient-001,chair_pressure_sensor_state,clear,none,smart_home,occupancy
2026-01-18 21:56:33,patient-001,sofa_pressure_sensor_state,occupied,none,smart_home,occupancy
2026-01-18 22:09:14,patient-001,smart_light_power_state,off,none,smart_home,lighting
2026-01-18 22:22:06,patient-001,smart_light_brightness,47,percent,smart_home,lighting
2026-01-18 22:35:07,patient-001,smart_light_color_temperature,3007,kelvin,smart_home,lighting
2026-01-18 22:48:26,patient-001,smart_light_rgb_color,"178,98,90",none,smart_home,lighting
2026-01-18 23:01:55,patient-001,room_illuminance_lux,304.9,lux,smart_home,environment
2026-01-18 23:14:07,patient-001,thermostat_current_temperature,22.6,celsius,smart_home,environment
2026-01-18 23:27:14,patient-001,thermostat_target_temperature,20.4,celsius,smart_home,environment
2026-01-18 23:40:56,patient-001,thermostat_hvac_mode,auto,none,smart_home,environment
2026-01-18 23:53:45,patient-001,thermostat_hvac_action,idle,none,smart_home,environment
2026-01-19 00:10:28,patient-001,thermostat_hvac_action,idle,none,smart_home,environment
2026-01-19 00:23:05,patient-001,room_humidity,29,percent,smart_home,environment
2026-01-19 00:36:34,patient-001,indoor_co2_ppm,724,ppm,smart_home,environment
2026-01-19 00:49:47,patient-001,indoor_pm25,4.0,ug/m3,smart_home,environment
2026-01-19 01:02:59,patient-001,indoor_voc_level,102,index,smart_home,environment
2026-01-19 01:15:32,patient-001,indoor_air_quality_index,46,index,smart_home,environment
2026-01-19 01:28:49,patient-001,noise_sensor_decibels,32.1,dB,smart_home,environment
2026-01-19 01:41:16,patient-001,smart_plug_power_watts,151.3,W,smart_home,power
2026-01-19 01:54:14,patient-001,smart_plug_voltage,116.2,V,smart_home,power
2026-01-19 02:07:46,patient-001,smart_plug_current_amps,2.33,A,smart_home,power
2026-01-19 02:20:41,patient-001,coffee_machine_power_state,on,none,smart_home,power
2026-01-19 02:33:48,patient-001,coffee_machine_power_watts,271.0,W,smart_home,power
2026-01-19 02:46:44,patient-001,tv_power_state,off,none,smart_home,power
2026-01-19 02:59:20,patient-001,tv_power_watts,85.4,W,smart_home,power
2026-01-19 03:12:43,patient-001,computer_power_state,off,none,smart_home,power
2026-01-19 03:25:41,patient-001,computer_power_watts,9.3,W,smart_home,power
2026-01-19 03:38:04,patient-001,microwave_power_state,off,none,smart_home,power
2026-01-19 03:51:04,patient-001,microwave_power_watts,100.2,W,smart_home,power
2026-01-19 04:04:08,patient-001,washing_machine_power_state,off,none,smart_home,power
2026-01-19 04:17:27,patient-001,washing_machine_power_watts,259.7,W,smart_home,power
2026-01-19 05:06:08,patient-001,phone_battery_level,86,percent,phone,device
2026-01-19 05:19:49,patient-001,phone_battery_state,discharging,none,phone,device
2026-01-19 05:32:13,patient-001,phone_power_source,ac,none,phone,device
2026-01-19 05:45:18,patient-001,phone_screen_state,off,none,phone,device
2026-01-19 05:58:52,patient-001,phone_lock_state,locked,none,phone,device
2026-01-19 06:11:47,patient-001,phone_interactive_state,interactive,none,phone,device
2026-01-19 06:24:12,patient-001,phone_orientation,face_up,none,phone,device
2026-01-19 06:37:01,patient-001,phone_brightness_level,35,percent,phone,device
2026-01-19 06:50:28,patient-001,phone_volume_level,34,percent,phone,device
2026-01-19 07:03:26,patient-001,phone_ringer_mode,normal,none,phone,device
2026-01-19 07:16:43,patient-001,phone_do_not_disturb_state,off,none,phone,device
2026-01-19 07:29:22,patient-001,phone_airplane_mode,off,none,phone,device
2026-01-19 07:42:29,patient-001,phone_wifi_state,connected,none,phone,device
